date,AbnormalAccruals,Accruals,AccrualsBM,Activism1,Activism2,AdExp,AgeIPO,AM,AnalystRevision,AnalystValue,AnnouncementReturn,AOP,AssetGrowth,Beta,BetaFP,BetaLiquidityPS,BetaTailRisk,betaVIX,BidAskSpread,BM,BMdec,BookLeverage,BPEBM,BrandInvest,Cash,CashProd,CBOperProf,CF,cfp,ChangeInRecommendation,ChAssetTurnover,ChEQ,ChForecastAccrual,ChInv,ChInvIA,ChNAnalyst,ChNNCOA,ChNWC,ChTax,CitationsRD,CompEquIss,CompositeDebtIssuance,ConsRecomm,ConvDebt,CoskewACX,Coskewness,CredRatDG,CustomerMomentum,DebtIssuance,DelBreadth,DelCOA,DelCOL,DelDRC,DelEqu,DelFINL,DelLTI,DelNetFin,DivInit,DivOmit,DivSeason,DivYieldST,dNoa,DolVol,DownRecomm,EarningsConsistency,EarningsForecastDisparity,EarningsStreak,EarningsSurprise,EarnSupBig,EBM,EntMult,EP,EquityDuration,ExchSwitch,ExclExp,FEPS,fgr5yrLag,FirmAge,FirmAgeMom,ForecastDispersion,FR,Frontier,Governance,GP,GrAdExp,grcapx,grcapx3y,GrLTNOA,GrSaleToGrInv,GrSaleToGrOverhead,Herf,HerfAsset,HerfBE,High52,hire,IdioRisk,IdioVol3F,IdioVolAHT,Illiquidity,IndIPO,IndMom,IndRetBig,IntanBM,IntanCFP,IntanEP,IntanSP,IntMom,Investment,InvestPPEInv,InvGrowth,IO_ShortInterest,iomom_cust,iomom_supp,Leverage,LRreversal,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6m,Mom6mJunk,MomOffSeason,MomOffSeason06YrPlus,MomOffSeason11YrPlus,MomOffSeason16YrPlus,MomRev,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeason16YrPlus,MomSeasonShort,MomVol,MRreversal,MS,NetDebtFinance,NetDebtPrice,NetEquityFinance,NetPayoutYield,NOA,NumEarnIncrease,OperProf,OperProfRD,OPLeverage,OptionVolume1,OptionVolume2,OrderBacklog,OrderBacklogChg,OrgCap,OScore,PatentsRD,PayoutYield,PctAcc,PctTotAcc,PredictedFE,Price,PriceDelayRsq,PriceDelaySlope,PriceDelayTstat,ProbInformedTrading,PS,RD,RDAbility,RDcap,RDIPO,RDS,realestate,Recomm_ShortInterest,ResidualMomentum,retConglomerate,ReturnSkew,ReturnSkew3F,REV6,RevenueSurprise,RIO_Disp,RIO_MB,RIO_Turnover,RIO_Volatility,roaq,RoE,sfe,ShareIss1Y,ShareIss5Y,ShareRepurchase,ShareVol,ShortInterest,sinAlgo,Size,skew1,SmileSlope,SP,Spinoff,std_turn,STreversal,SurpriseRD,tang,Tax,TotalAccruals,TrendFactor,UpRecomm,VarCF,VolMkt,VolSD,VolumeTrend,XFIN,zerotrade,zerotradeAlt1,zerotradeAlt12
1946-04,,,,,,,,,,,,,,1.5241880896567652,1.1469374497310363,,1.3440754378363267,,2.3140523813682328,,,,,,,,,,,,,,,,,,,,,,1.1530798874328798,,,,,-0.7739284692268845,,,,,,,,,,,,1.4703648393254989,1.8628149427429213,6.009285644594703,3.9474397532849874,,2.601105503224532,,,,,,,,,,,,,,,-0.7467846202097947,0.025090555005581158,,,,,,,,,,,,,,,-1.6090115854702842,,-0.26402570291471367,-0.8829076364106154,-1.1690092140507857,1.698846248882549,,1.0855827626510672,2.6777308201827164,,,,,1.4507783659405404,,,,,,,,2.045285056802576,0.43971150089393096,,0.37202525607333564,0.13237082929350819,-0.7385966694351108,,3.037108978806938,2.0895219591783487,1.540986717132421,3.051493144571159,-0.29564133801708786,1.6312072751571973,2.7200617872669497,1.2925741717317918,-0.06253366421976318,1.648258143964028,-0.6175966095950212,2.0598116526533734,,,,,,,,,,,,,,,,,,,,,,2.6574635724861593,2.0739335060282644,1.2334485393823842,-0.7916580795170085,,,,,,,,,,1.3178385138195656,,4.193083434607497,5.105568758849642,,,,,-0.9322703146099325,-0.08343600874932841,,,,1.4732025340121602,1.8999606146291272,,1.6376863619370825,,,2.4303329173830157,,,,1.5463597427426787,1.8997481029441572,9.459441324253818,,,,,7.759756260156648,,,-0.05546617713495074,1.2514439016564523,1.4878753090872316,,2.2370894276862385,1.784858238584279,2.6521307178219087
1946-05,,,,,,,,,,,,,,1.5386604201798155,1.1698831477475204,,1.3724278219519728,,2.3152942574897057,,,,,,,,,,,,,,,,,,,,,,1.157251355835519,,,,,-0.8064534557833792,,,,,,,,,,,,1.4342661573573605,1.8307783777760904,5.983522110994954,3.980650022950408,,2.601437896104845,,,,,,,,,,,,,,,-0.7597954138431294,0.030971123532415375,,,,,,,,,,,,,,,-1.6071967743807296,,-0.27071362889228084,-0.8899830272954317,-1.207556048055486,1.6985913012010079,,1.0509128597960307,2.664966994031008,,,,,1.4609103073180656,,,,,,,,2.0300210421655884,0.4437702062758977,,0.36406078843090245,0.12094826989304203,-0.754948977894889,,3.0136686745179113,2.0893350285637458,1.5327498690838557,3.0937106071774316,-0.302559812112622,1.660077355847357,2.70901634904601,1.2915084026397603,-0.0838921390143151,1.617329116689744,-0.6320335277325647,2.037406883994193,,,,,,,,,,,,,,,,,,,,,,2.6656967684419057,2.0598356364736436,1.2463592885142134,-0.8477939317291443,,,,,,,,,,1.2895639497406843,,4.227054949324438,5.152107758905601,,,,,-0.9703991323331583,-0.10995129455989303,,,,1.4417150647407377,1.8828825737619435,,1.6316177325263146,,,2.4321586070602024,,,,1.5681560973404023,1.9041913001962503,9.48174585480916,,,,,7.780076005212338,,,-0.08161539307627072,1.249354747681357,1.4657655271683991,,2.233256521401886,1.791537674028468,2.6505967859357775
1946-06,,,,,,,,,,,,,,1.5264562052541442,1.154439626779598,,1.3515594906743866,,2.313343773476237,,,,,,,,,,,,,,,,,,,,,,1.1209820164531952,,,,,-0.8008849528424178,,,,,,,,,,,,1.4512491924940323,1.8512596302169462,6.016877572905723,4.04289066294728,,2.6039920370111465,,,,,,,,,,,,,,,-0.7604338736777566,0.012961289436073371,,,,,,,,,,,,,,,-1.608745088696514,,-0.24657950409199236,-0.8669677318692541,-1.1843643603909328,1.6958114358048164,,1.043730927699246,2.7019812984354763,,,,,1.4731903109979152,,,,,,,,2.0375075919377013,0.4671790189103849,,0.3481843076005021,0.10343708688020566,-0.7580793647009074,,3.0268136989862575,2.0812227561968357,1.5419280195671738,3.0303304156383235,-0.30321147583281977,1.63360330623394,2.7043751361945154,1.324064436197798,0.0402934418757919,1.6267289616888085,-0.6287608767130083,2.048531455960846,,,,,,,,,,,,,,,,,,,,,,2.6589645001689677,2.0758798588538894,1.2534615873340598,-0.8586532200360811,,,,,,,,,,1.2759363115604723,,4.257148971153126,5.164723827456325,,,,,-0.9773374457547228,-0.11879387117296684,,,,1.4627962307544988,1.8889890155015114,,1.6457581719569772,,,2.4283304564604027,,,,1.5700246887282077,1.9097407305002783,9.477658660508448,,,,,7.78089307694458,,,-0.06701003192764793,1.2598156428495082,1.4777195823505016,,2.2570872239299398,1.808384714204387,2.658576845614859
1946-07,,,,,,,,,,,,,,1.4991667192479878,1.1252067650079645,,1.3183780103780687,,2.3055315325814525,,,,,,,,,,,,,,,,,,,,,,1.1110789832312538,,,,,-0.7755953299493191,,,,,,,,,,,,1.4652309539216934,1.8389354227770303,6.035668885416941,4.058443326173866,,2.5973925754217713,,,,,,,,,,,,,,,-0.7542581815417732,0.024525517807636746,,,,,,,,,,,,,,,-1.6036800249060335,,-0.21411902492090895,-0.8414023278338666,-1.1433416790384003,1.677150475228994,,1.0680574443232322,2.6826129582545697,,,,,1.4680236735726604,,,,,,,,2.0391297512278084,0.48947716701919525,,0.35811069934157413,0.10799648270740056,-0.7522305861327261,,3.0618554669357443,2.05908509821991,1.5572179494713214,2.909443467263999,-0.30771383280992615,1.6411716885468584,2.6763603492558934,1.3158216839843637,0.032483386631225554,1.6504540988737242,-0.6282849383903908,2.076381977957955,,,,,,,,,,,,,,,,,,,,,,2.647617668669643,2.0949992088664904,1.2863668507500028,-0.8049324986745113,,,,,,,,,,1.3108630930456424,,4.291078136870597,5.1713872430517425,,,,,-0.9805285844483461,-0.17186714546030862,,,,1.4717514015748998,1.8755829382108207,,1.651766440112611,,,2.415279573916366,,,,1.5708254957923693,1.9332620996214558,9.478392112519682,,,,,7.8085565946258875,,,-0.03082963447742595,1.281749430715245,1.5038519985042467,,2.277047652879609,1.8353905115856206,2.6786797254065267
1946-08,,,,,,,,,,,,,,1.4659337725346173,1.0942850692482071,,1.2782778531389052,,2.2963487788388393,,,,,,,,,,,,,,,,,,,,,,1.089843653909015,,,,,-0.7581200779045487,,,,,,,,,,,,1.47165648685489,1.9188777972554296,6.071234408483428,4.040042124860269,,2.599509984149305,,,,,,,,,,,,,,,-0.7466909266197201,0.03426526598181779,,,,,,,,,,,,,,,-1.5961321166644233,,-0.20293609283030117,-0.8350956840506325,-1.1179865014443575,1.6720658560301016,,1.0911619192765298,2.7151151154990973,,,,,1.4540845340154898,,,,,,,,2.0565384128142545,0.49993414880069587,,0.35795530103186957,0.10674490978916654,-0.7494774882417287,,3.09574325862046,2.06475197982201,1.5689704706876633,2.710596065651338,-0.2866588522747126,1.6699638629503384,2.7039955654029058,1.2328562232911922,0.16019402903821378,1.6533039909272633,-0.6247507641079991,2.0938592608211484,,,,,,,,,,,,,,,,,,,,,,2.6308725976468073,2.1223300788940596,1.3105603642931318,-0.8021507650361912,,,,,,,,,,1.3271278436785787,,4.29126139734498,5.199433600897919,,,,,-1.0200228447514483,-0.1932345014185462,,,,1.468781387746214,1.867662987592166,,1.6758322924877251,,,2.3972901942639577,,,,1.5736627856164818,1.9734844163367085,9.455816743072015,,,,,7.809970204741554,,,0.012829908495974245,1.3125346659013974,1.5294844241648888,,2.2973837832179873,1.8653151532764687,2.6975322235460233
1946-09,,,,,,,,,,,,,,1.4095370529919593,1.0497986171864173,,1.202125580791295,,2.2770227698540606,,,,,,,,,,,,,,,,,,,,,,1.0648438146817203,,,,,-0.7143047884757596,,,,,,,,,,,,1.4837004976422374,1.9876168578942632,6.063703075048212,4.071863960749549,,2.5955769351530122,,,,,,,,,,,,,,,-0.753914300135151,0.11017665787507891,,,,,,,,,,,,,,,-1.5728935145683867,,-0.134653671026835,-0.7748503071357634,-1.037020260358922,1.6532459677967999,,1.129760616942121,2.7974892697189735,,,,,1.393617852431469,,,,,,,,2.1006505182503123,0.5512652646921393,,0.37533705959028957,0.11657448100909862,-0.743025918528979,,3.160605424146607,1.9813742559338439,1.6524176086491076,2.244119840409647,-0.2904097196243428,1.6641749870102212,2.622842092597826,1.3072031224308807,0.3106327401431769,1.6602296870605828,-0.6279609145957807,2.14460225339213,,,,,,,,,,,,,,,,,,,,,,2.602590344015997,2.1484941970985685,1.3623985365123157,-0.8319263341138572,,,,,,,,,,1.3935230084622434,,4.299443610635604,5.251336178266599,,,,,-1.0890091858947677,-0.177646566672499,,,,1.4857267209524674,1.8672158612631866,,1.7360201971802374,,,2.3594794981174365,,,,1.5730785830386578,2.0399447337058887,9.406384493790869,,,,,7.8628852664145805,,,0.09925892457415257,1.3600554168859724,1.5752557224635093,,2.342062539617238,1.922599913616184,2.7239727349039122
1946-10,,,,,,,,,,,,,,1.4097501615068069,1.0522034498772597,,1.1880659714917903,,2.276261563021961,,,,,,,,,,,,,,,,,,,,,,1.0466290929058373,,,,,-0.7150648215051645,,,,,,,,,,,,1.4740688762709315,2.03381186058281,6.036454102187838,4.0590435052784715,,2.592720143071108,,,,,,,,,,,,,,,-0.7985573263677598,0.17284803089619594,,,,,,,,,,,,,,,-1.5598809566216476,,-0.14040604945608443,-0.7756775338097515,-1.0388469093267174,1.6417941276830823,,1.1089282516103383,2.806733764879668,,,,,1.3844088386412745,,,,,,,,2.106568865560934,0.5332509945792413,,0.37746552863644117,0.12723943378617678,-0.7219421261303244,,3.1599176977909504,1.9534869710077987,1.6533731688882956,2.2942052979866814,-0.25553110065557333,1.6740620637374273,2.588142009851515,1.2183239306287645,0.28126383549947176,1.6636389282815789,-0.6164784149968627,2.1475071772173906,,,,,,,,,,,,,,,,,,,,,,2.6026658090800017,2.153945365560008,1.3742877193119276,-0.8169086119481277,,,,,,,,,,1.4121231902049936,,4.282778171586399,5.249024335028569,,,,,-1.1139980334233657,-0.17996903064519115,,,,1.4728995969932996,1.8951252285642937,,1.7246260849513224,,,2.359808918471962,,,,1.5866547570699796,2.051591345061374,9.421337896569302,,,,,7.868228611126735,,,0.10628267856762282,1.3588669293780027,1.5808723484780656,,2.3430339678065715,1.926428317435903,2.723259448143647
1946-11,,,,,,,,,,,,,,1.39277417962659,1.0385141919380356,,1.1736275852118188,,2.2726755858863608,,,,,,,,,,,,,,,,,,,,,,1.0230559127910202,,,,,-0.7287762505197883,,,,,,,,,,,,1.466856353300975,2.062251893859426,6.065093683310885,4.017369762783094,,2.605975861585365,,,,,,,,,,,,,,,-0.8135940588137154,0.20337335993089461,,,,,,,,,,,,,,,-1.5443656324942132,,-0.1273285904827139,-0.7701490663810129,-1.0263092613828402,1.670787559573809,,1.126307767533566,2.8246399909414794,,,,,1.3828865720587484,,,,,,,,2.124879058890072,0.5532420028782472,,0.38125325523833675,0.13955851367501523,-0.7136202375436349,,3.1925008339733427,1.928088274260272,1.6611273668371422,2.1114212962913492,-0.2432763778717108,1.684947191202036,2.563152419339657,1.1672634728695057,0.3541059291244077,1.6462344456597504,-0.6168889967875084,2.156064701059708,,,,,,,,,,,,,,,,,,,,,,2.5889307557457526,2.1639765807925717,1.437624756623831,-0.8505031292488476,,,,,,,,,,1.4527212950358488,,4.328861791744853,5.27528809631058,,,,,-1.1169249876815432,-0.13461498817734266,,,,1.476082248420773,1.9141468413514535,,1.7577659723771863,,,2.352241919000372,,,,1.5881384960388678,2.0852663151550668,9.408245406063074,,,,,7.900169364156817,,,0.14138107830539656,1.3888608982785644,1.6008387248966578,,2.373571122462326,1.960835828873496,2.760146268971653
1946-12,,,,,,,,,,,,,,1.3815092390739698,1.0409373312303485,,1.1728832155663895,,2.2536002860719733,,,,,,,,,,,,,,,,,,,,,,1.003476013614501,,,,,-0.7591786218101149,,,,,,,,,,,,1.4416457599565522,2.09384469253357,6.060643862708801,4.040392780632298,,2.589263377750231,,,,,,,,,,,,,,,-0.7739216327030831,0.2481562156304087,,,,,,,,,,,,,,,-1.5221525814202013,,-0.12363505799985734,-0.7699083366941715,-1.0125142564529843,1.6323509361329285,,1.1394390433202477,2.8486385137716908,,,,,1.3955755635499885,,,,,,,,2.1282480518410187,0.5509609047916435,,0.3859815985456101,0.1747470517708874,-0.6874086014388004,,3.2112283410532427,1.940375551581432,1.655579684478844,2.1918171660086596,-0.2037650967989801,1.7071193547018293,2.6164381306631177,1.2578315257484045,0.34276057237490165,1.6476764248120754,-0.6045806128949184,2.161535706063622,,,,,,,,,,,,,,,,,,,,,,2.5708248002663563,2.1465423044741154,1.4813321270640258,-0.8829189314737366,,,,,,,,,,1.4790596196910615,,4.359860954130953,5.287687321664288,,,,,-1.0969737656818888,-0.1444180386193159,,,,1.4147795769754439,1.8885429162271612,,1.7489798829766223,,,2.338252746877964,,,,1.6041211148803491,2.117800966659566,9.387418772350307,,,,,7.916598214919156,,,0.1594778698513896,1.4070178873432209,1.6249413372371524,,2.3618510988945998,1.9791031057743547,2.7595890696498846
1947-01,,,,,,,,,,,,,,1.4184715079959858,1.070638702404455,,1.234043949293549,,2.274373194826402,,,,,,,,,,,,,,,,,,,,,,0.985350008306741,,,,,-0.7152812644018351,,,,,,,,,,,,1.4473744933629138,2.10594975368198,5.984066560772201,4.042333262913562,,2.6068443037246145,,,,,,,,,,,,,,,-0.8038162381947674,0.2049704085235579,,,,,,,,,,,,,,,-1.565516680416204,,-0.12369388623491188,-0.773290403294838,-1.021664430809768,1.6689409441723375,,1.0634308557625942,2.8566483269873815,,,,,1.352678037622847,,,,,,,,2.1184318331948195,0.5212079318127836,,0.3424359067484493,0.12298099140111773,-0.736612987813598,,3.2040180712122837,1.9482733866989004,1.662932399593517,2.0252428759403314,-0.25006281125524227,1.7868890391872296,2.6303835284146104,1.355273359400863,0.38518119989642563,1.690797939100068,-0.626738294217529,2.1505511634619605,,,,,,,,,,,,,,,,,,,,,,2.6007827057365156,2.131204391588277,1.4648502692495993,-0.8702926754354748,,,,,,,,,,1.3877328859435039,,4.283131975690918,5.308115615509901,,,,,-1.0199070780631156,-0.1003522886309656,,,,1.4423272603230248,1.9149535982335357,,1.7535568030464372,,,2.366530791017262,,,,1.5928322053421209,2.060757475353554,9.444440875445723,,,,,7.833122809682963,,,0.1119484483006408,1.3856526953637556,1.6009275389197428,,2.3609167127346127,1.9785849227330528,2.7538064515665512
1947-02,,,,,,,,,,,,,,1.4162766166298073,1.0574894159423907,,1.2237731674046197,,2.277974143434003,,,,,,,,,,,,,,,,,,,,,,0.9691897325774846,,,,,-0.714326706304,,,,,,,,,,,,1.4569610212662718,2.094307253034956,5.978314620937933,4.053013008330961,,2.6196743983131654,,,,,,,,,,,,,,,-0.8134043377778667,0.2099108766878209,,,,,,,,,,,,,,,-1.568769325784758,,-0.11593734764985036,-0.7659694956243748,-1.0422397554948082,1.6821923272703772,,1.0619608871318824,2.877517007995098,,,,,1.3440364438305494,,,,,,,,2.113866263543482,0.5231012356233303,,0.3397894138960762,0.12190160669844338,-0.7352351759823051,,3.2052360867594754,1.933910996114353,1.6581488934537956,2.0185782648018296,-0.2639154005005502,1.7969485314951543,2.635036517795913,1.4152212905136896,0.3340667808182061,1.7064961186991097,-0.6452536104009182,2.1548991440215417,,,,,,,,,,,,,,,,,,,,,,2.604162645065448,2.130954817043192,1.4625636227926109,-0.8756302178643465,,,,,,,,,,1.3707249447511223,,4.300567393351465,5.318637972406794,,,,,-1.0312653760310653,-0.0646947440774407,,,,1.4491702384748273,1.9197078791381228,,1.7407290729774327,,,2.376450037512102,,,,1.5816043043164418,2.067431699708024,9.45574875621791,,,,,7.830125412931417,,,0.10731220416607787,1.3910006781121032,1.5903161416413185,,2.3708493361712444,1.9799421153647103,2.767368565157356
1947-03,,,,,,,,,,,,,,1.3917272015341222,1.0460828355475456,,1.1995028508086782,,2.2663256742963416,,,,,,,,,,,,,,,,,,,,,,0.9495342891525571,,,,,-0.6985097621148431,,,,,,,,,,,,1.4584402798135598,2.1316329470436215,6.0048063461742585,4.033020322785568,,2.61172957501023,,,,,,,,,,,,,,,-0.8227642297830947,0.24886977106424366,,,,,,,,,,,,,,,-1.5456187376872952,,-0.09283646352136002,-0.7427839178248442,-1.0067482800901022,1.6607573806361913,,1.083930980695286,2.8271258690297674,,,,,1.3759590952311593,,,,,,,,2.137181292522484,0.5502290899811052,,0.3527369126945853,0.15732882473881565,-0.7137597958578672,,3.2437651015397657,1.9050040751140451,1.6768269733156296,2.0363864602419164,-0.24711501810391492,1.810228225903313,2.662113529437853,1.4819050761270949,0.47200301357046004,1.7307439735634809,-0.6219411107325139,2.1689689341554352,,,,,,,,,,,,,,,,,,,,,,2.584856421549905,2.1344160749692276,1.4948292407073327,-0.8784896717539401,,,,,,,,,,1.4070370351643982,,4.327058080069854,5.348570234399613,,,,,-1.0494752299658159,-0.045870721887793155,,,,1.4354658135107408,1.9178254291855583,,1.7564786738173528,,,2.360971051731084,,,,1.5620648771010834,2.0976913846568026,9.462833899119923,,,,,7.8533513875702,,,0.138515578837436,1.4110783871283756,1.6126833416482114,,2.3815220843394243,1.9904738187657536,2.774998230469775
1947-04,,,,,,,,,,,,,,1.3483156976568316,1.0134104066255607,,1.150131559088369,,2.2474219424133928,,,,,,,,,,,,,,,,,,,,,,0.913724318002045,,,,,-0.669411395494345,,,,,,,,,,,,1.4458948863426748,2.1390426049805473,6.03381848243978,4.043260602429516,,2.6028505608449315,,,,,,,,,,,,,,,-0.8190234281124454,0.2847943122564821,,,,,,,,,,,,,,,-1.5105540958454904,,-0.04649329442739549,-0.702262531284814,-0.9466993260838407,1.6258141070174505,,1.1418282399748534,2.854691875760785,,,,,1.4164062226700407,,,,,,,,2.175452683799919,0.574912137266596,,0.3937303525206315,0.20566982810854914,-0.6882610652513617,,3.3096489923620567,1.8762145280683575,1.7425265806736725,1.6006215413549358,-0.20318064658418306,1.8073344714995723,2.691671782312453,1.4831964501769999,0.5946516878178091,1.7400355718636524,-0.6051300980677256,2.203761624814083,,,,,,,,,,,,,,,,,,,,,,2.562541329803549,2.1543967094725707,1.5439668957130992,-0.8889301937769046,,,,,,,,,,1.4469899605122438,,4.329339786286958,5.343746591565184,,,,,-1.0750550526662297,-0.07190945721419838,,,,1.4186049250782726,1.917010008553208,,1.7896676291039855,,,2.3367095800639643,,,,1.5732544262601977,2.1516295405521824,9.405046320731575,,,,,7.869854629780616,,,0.19493361276737164,1.4367482190687113,1.6418268471416462,,2.403491361199921,2.0167399377945148,2.77857922353473
1947-05,,,,,,,,,,,,,,1.317006977001172,0.9967146300523526,,1.1150451480278227,,2.2222374579344897,,,,,,,,,,,,,,,,,,,,,,0.8871674305890581,,,,,-0.6712166773446588,,,,,,,,,,,,1.4373811919124675,2.1777997092417194,6.053937873132586,4.08947235957768,,2.589184977591938,,,,,,,,,,,,,,,-0.8449376862144352,0.3186270203449528,,,,,,,,,,,,,,,-1.4835818156874692,,0.0011711657658958583,-0.6577672959854809,-0.8734033499846766,1.5890847957823595,,1.1731957670904145,2.8789074441927727,,,,,1.4738744587200594,,,,,,,,2.2082374855679205,0.6020565276992605,,0.4167229315782481,0.23642453334723249,-0.6710953683567891,,3.3448792866454133,1.8807391348657683,1.7872953996957142,1.4417040818838127,-0.17894454648021743,1.802155921040549,2.7296713936683648,1.425549735836488,0.6917086855044144,1.7544297711938628,-0.5906332002206839,2.216183655915483,,,,,,,,,,,,,,,,,,,,,,2.5369453086668012,2.1581759070954343,1.6025165978523825,-0.9067044562695975,,,,,,,,,,1.4450526978235498,,4.3449857338854425,5.350233833399514,,,,,-1.086585753742589,-0.06563516020800089,,,,1.4019092055825573,1.9162994153336026,,1.8390649713997884,,,2.312382428055547,,,,1.5675839019462106,2.1921789019021776,9.371506810080412,,,,,7.857917117423589,,,0.24276829915386364,1.4527950640551175,1.6811866893066068,,2.409730056376058,2.0325935390491985,2.7852702037216606
1947-06,,,,,,,,,,,,,,1.3289178939312416,1.010966292817354,,1.1298369317229033,,2.223699269961863,,,,,,,,,,,,,,,,,,,,,,0.915723294384875,,,,,-0.7095262344331117,,,,,,,,,,,,1.4471017390229866,2.1590389602685702,6.068537151210844,4.091880492990072,,2.5902291214172792,,,,,,,,,,,,,,,-0.8913671121309548,0.32193067850126267,,,,,,,,,,,,,,,-1.4896125379559513,,0.010687356586903464,-0.6450442089515309,-0.8681734287023436,1.5929110427861548,,1.1750045746667612,2.8733889618878776,,,,,1.477739145681238,,,,,,,,2.1959134685990027,0.5882621367833981,,0.41062856444854634,0.21929722888032854,-0.6682620941313071,,3.302081028554254,1.8781129583784504,1.7795346701924315,1.5392122204985468,-0.23064414970368627,1.797913646793903,2.724909868546097,1.3794982016240236,0.594267526053691,1.7371758467231069,-0.5676519108324058,2.209250124032069,,,,,,,,,,,,,,,,,,,,,,2.5365663432762275,2.15718107119895,1.6174548162120181,-0.950071770470231,,,,,,,,,,1.4181111828282116,,4.350199941584167,5.378025047884918,,,,,-1.1009510760567176,-0.10092426526891668,,,,1.4142390486695773,1.9106513262414813,,1.8205092835873609,,,2.31139587708765,,,,1.5546080831580453,2.1676588175630975,9.380517576420583,,,,,7.8447373142858705,,,0.2385347116068723,1.458972252712829,1.6701078255219013,,2.4183546366432886,2.0297481442049,2.797604445468059
1947-07,,,,,,,,,,,,,,1.3640567825070409,1.0433596341865898,,1.1651056082839575,,2.2376333872237946,,,,,,,,,,,,,,,,,,,,,,0.9294110299696339,,,,,-0.7043953029434891,,,,,,,,,,,,1.4422753285458028,2.207648936549738,6.078959848992813,4.102974404101339,,2.598466375511014,,,,,,,,,,,,,,,-0.8947822767108504,0.3133391913079154,,,,,,,,,,,,,,,-1.508718181648206,,-0.008428635666669643,-0.6640664738230965,-0.9032584298643526,1.6152086120921725,,1.1609355865823354,2.8739334253588367,,,,,1.4306424056268485,,,,,,,,2.178294502722316,0.5522902551971499,,0.3976664748647918,0.2108007777483947,-0.6721679846682497,,3.2480507553862417,1.9231439813731555,1.7437272370109864,1.6369278345075138,-0.25938423400005567,1.7446163786567952,2.76353748508058,1.398473015803268,0.583169673031372,1.715528324379977,-0.5913951382521221,2.192584568457953,,,,,,,,,,,,,,,,,,,,,,2.5536985333954547,2.151786525996652,1.6271986961280525,-0.9206054078706991,,,,,,,,,,1.4094694651506081,,4.343001258966738,5.396611687029945,,,,,-1.0775183836278828,-0.10746988633774666,,,,1.4021603593704977,1.9221312614359527,,1.7492798512572687,,,2.3238149365484118,,,,1.5593354530965973,2.1406774964656234,9.416692386844502,,,,,7.861945852805114,,,0.20951934243261155,1.4342008143219724,1.6699920114280582,,2.4159216363433136,2.0170814836222752,2.7942465098016607
1947-08,,,,,,,,,,,,,,1.3468347233563194,1.0304839784180555,,1.1510140641127846,,2.2288905054922408,,,,,,,,,,,,,,,,,,,,,,0.9161202679383594,,,,,-0.7056949851101575,,,,,,,,,,,,1.4393393955515812,2.209747921065831,6.142109628931766,4.131662174134865,,2.597984779290089,,,,,,,,,,,,,,,-0.9096524599458135,0.3638669621930348,,,,,,,,,,,,,,,-1.489333153935353,,0.014475704494264057,-0.6422091459706192,-0.8863760933678865,1.614271499199655,,1.1726195923794476,2.8621117154038958,,,,,1.4427327000010015,,,,,,,,2.1876424039466267,0.5728190132658961,,0.41533977504050906,0.22889515582565453,-0.6466117629778272,,3.271743496864464,1.9050021237210177,1.7447430430173367,1.7228743400514615,-0.24415851635908056,1.7438221857087037,2.79777822512521,1.3302102636982887,0.6126430384134579,1.7360727061677461,-0.5738394117844184,2.1950997818676212,,,,,,,,,,,,,,,,,,,,,,2.5451748669840275,2.1583682339208625,1.6662398793299618,-0.9283391111069043,,,,,,,,,,1.4368613061350985,,4.340359451602008,5.385299668904325,,,,,-1.0534109171113282,-0.09310405150674263,,,,1.4120966058706481,1.9351339347634005,,1.7294122654223043,,,2.320725887734383,,,,1.5728396014353372,2.157594027786125,9.421692479686397,,,,,7.869586284840341,,,0.21581360098255437,1.4494810982778497,1.6685069519277582,,2.4313249380997126,2.0179988601215033,2.806552190568807
1947-09,,,,,,,,,,,,,,1.355803767131221,1.0367592739524234,,1.1734622533688472,,2.2265251373625596,,,,,,,,,,,,,,,,,,,,,,0.9140910436067262,,,,,-0.6908487890710749,,,,,,,,,,,,1.438883824028075,2.2361472582134887,6.149804097079225,4.133146608895343,,2.5987445496889054,,,,,,,,,,,,,,,-0.9061414530805432,0.35224522586069906,,,,,,,,,,,,,,,-1.4924958754541278,,0.0021831164928008562,-0.6534668285731683,-0.9077167130757664,1.6256534586253812,,1.1927507083458129,2.868896131470914,,,,,1.4189045218233551,,,,,,,,2.194611588517858,0.5723803333403452,,0.4141736530795017,0.24397607370772204,-0.6478849404181733,,3.2815621132759896,1.9049143481906254,1.731119617494331,1.7350274236537184,-0.22842568169613608,1.774357235910793,2.847334796924141,1.3030243438273779,0.6187968123789683,1.7029898567257236,-0.5833608073071043,2.2069269438219847,,,,,,,,,,,,,,,,,,,,,,2.542439357175228,2.1449521789093136,1.6814369167687393,-0.9161652113709826,,,,,,,,,,1.4851812206283574,,4.341911838134603,5.370555841518511,,,,,-1.0066546614798022,-0.12081004662529524,,,,1.3944904880681683,1.9482273340061322,,1.7055291430899184,,,2.3281708901417195,,,,1.5648356582488183,2.1467571692835135,9.407935061271562,,,,,7.891741484613091,,,0.1939798654116244,1.4487109704260972,1.6771006795551813,,2.405762126175556,1.984163540877907,2.7976757833519255
